loading_percent,name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,parallel,type,in_service,vm_pu,name_x,vn_kv_x,type_x,zone_x,in_service_x,name_y,vn_kv_y,type_y,zone_y,in_service_y,x,y,coords,geometry
1.1161222717883566e-05,cable3338284,,459,619,0.0418204699,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235108721869,node22959534,11.0,b,,True,node22959534,11.0,b,,True,152.920852,-31.4685328,,POINT (152.920852 -31.4685328)
5.580620065404349e-06,cable3255752,,459,1231,0.021481574599999997,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235108721869,node22959534,11.0,b,,True,node22959534,11.0,b,,True,152.920852,-31.4685328,,POINT (152.920852 -31.4685328)
1.674188722839357e-05,simulated22959534_100929,,459,1216,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235108721869,node22959534,11.0,b,,True,node22959534,11.0,b,,True,152.920852,-31.4685328,,POINT (152.920852 -31.4685328)
5.741094181377371e-06,cable2729610,,57,114,0.0128098639,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772109548698,node23030576,11.0,b,,True,node23030576,11.0,b,,True,152.922661,-31.4689745,,POINT (152.922661 -31.4689745)
0.0,simulated23030576_100934,,57,128,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772109548698,node23030576,11.0,b,,True,node23030576,11.0,b,,True,152.922661,-31.4689745,,POINT (152.922661 -31.4689745)
1.1325245343071958e-05,cable1215072,,119,263,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038424262102,node69876678,11.0,b,,True,node69876678,11.0,b,,True,152.912397,-31.4676119,,POINT (152.912397 -31.4676119)
1.1325250179374076e-05,cable1177520,,119,939,0.0180251478,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038424262102,node69876678,11.0,b,,True,node69876678,11.0,b,,True,152.912397,-31.4676119,,POINT (152.912397 -31.4676119)
0.00011891498876063987,cable2788248,,119,289,0.0376356102,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038424262102,node69876678,11.0,b,,True,node69876678,11.0,b,,True,152.912397,-31.4676119,,POINT (152.912397 -31.4676119)
0.00012056287168536999,geo_schematic_cable22430,,604,523,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544773108323091,cn-geo_schematic_cable22430-t1,11.0,b,,True,cn-geo_schematic_cable22430-t1,11.0,b,,True,152.920946,-31.4708519,,POINT (152.920946 -31.4708519)
5.7410857509680824e-05,cable1191230,,211,667,0.0245166655,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772395005177,node69936106,11.0,b,,True,node69936106,11.0,b,,True,152.92124,-31.4699606,,POINT (152.92124 -31.4699606)
1.1482173439985634e-05,cable1194162,,211,701,0.017144044,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772395005177,node69936106,11.0,b,,True,node69936106,11.0,b,,True,152.92124,-31.4699606,,POINT (152.92124 -31.4699606)
1.1518375475879806e-05,cable1246306,,457,120,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777562428129,cubicle44801,11.0,b,,True,cubicle44801,11.0,b,,True,152.916619,-31.4686239,,POINT (152.916619 -31.4686239)
5.7591917993188565e-06,cable3338171,,457,1164,0.043869729999999996,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777562428129,cubicle44801,11.0,b,,True,cubicle44801,11.0,b,,True,152.916619,-31.4686239,,POINT (152.916619 -31.4686239)
5.759202197124285e-06,cable3338159,,457,31,0.011448528599999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777562428129,cubicle44801,11.0,b,,True,cubicle44801,11.0,b,,True,152.916619,-31.4686239,,POINT (152.916619 -31.4686239)
1.722325777615678e-05,cable1245338,,451,429,0.0172289181,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772330968073,node69936185,11.0,b,,True,node69936185,11.0,b,,True,152.921466,-31.4694206,,POINT (152.921466 -31.4694206)
2.296433978157609e-05,cable1194752,,451,368,0.0409344169,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772330968073,node69936185,11.0,b,,True,node69936185,11.0,b,,True,152.921466,-31.4694206,,POINT (152.921466 -31.4694206)
0.0,cable1198540,,451,852,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772330968073,node69936185,11.0,b,,True,node69936185,11.0,b,,True,152.921466,-31.4694206,,POINT (152.921466 -31.4694206)
3.3975716961251896e-05,cable1215066,,17,139,0.0422147862,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038336760959,node23319268,11.0,b,,True,node23319268,11.0,b,,True,152.9115,-31.4666464,,POINT (152.9115 -31.4666464)
5.66261768058931e-06,cable3338852,,17,1138,0.0144767049,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038336760959,node23319268,11.0,b,,True,node23319268,11.0,b,,True,152.9115,-31.4666464,,POINT (152.9115 -31.4666464)
5.662624772419766e-06,cable3338851,,17,241,0.0151776111,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038336760959,node23319268,11.0,b,,True,node23319268,11.0,b,,True,152.9115,-31.4666464,,POINT (152.9115 -31.4666464)
1.1325234529357207e-05,cable1172818,,17,504,0.020945599999999998,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038336760959,node23319268,11.0,b,,True,node23319268,11.0,b,,True,152.9115,-31.4666464,,POINT (152.9115 -31.4666464)
1.133050007156263e-05,cable1198274,,224,436,0.0173655495,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543839653253,node67195658,11.0,b,,True,node67195658,11.0,b,,True,152.90654,-31.4649352,,POINT (152.90654 -31.4649352)
8.497876906609889e-05,cable1194678,,224,417,0.0202008147,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543839653253,node67195658,11.0,b,,True,node67195658,11.0,b,,True,152.90654,-31.4649352,,POINT (152.90654 -31.4649352)
5.665252018250195e-06,cable1158673,,224,955,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543839653253,node67195658,11.0,b,,True,node67195658,11.0,b,,True,152.90654,-31.4649352,,POINT (152.90654 -31.4649352)
5.489031458102809e-06,cable3341083,,307,839,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9983057449433933,node74092492,11.0,b,,True,node74092492,11.0,b,,True,152.897784,-31.4666787,,POINT (152.897784 -31.4666787)
5.489034289963002e-06,cable4185370,,307,585,0.012159314000000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9983057449433933,node74092492,11.0,b,,True,node74092492,11.0,b,,True,152.897784,-31.4666787,,POINT (152.897784 -31.4666787)
5.491381474320477e-06,cable1151302,,738,616,0.122405194,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9978799577597478,node23196578,11.0,b,,True,node23196578,11.0,b,,True,152.904886,-31.462879,,POINT (152.904886 -31.462879)
5.665258280681821e-06,cable3338645,,513,696,0.0113555329,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543669274851,cubicle69500,11.0,b,,True,cubicle69500,11.0,b,,True,152.904743,-31.4644956,,POINT (152.904743 -31.4644956)
1.2220439526286859e-11,cable3338642,,513,798,0.0190305785,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543669274851,cubicle69500,11.0,b,,True,cubicle69500,11.0,b,,True,152.904743,-31.4644956,,POINT (152.904743 -31.4644956)
5.665254945792745e-06,cable3338640,,513,234,0.0117235937,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543669274851,cubicle69500,11.0,b,,True,cubicle69500,11.0,b,,True,152.904743,-31.4644956,,POINT (152.904743 -31.4644956)
1.1482176755687255e-05,cable1114783,,255,188,0.0133543393,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.954477303146348,node69935824,11.0,b,,True,node69935824,11.0,b,,True,152.921845,-31.4713582,,POINT (152.921845 -31.4713582)
5.759176851435623e-06,cable3338939,,387,706,0.0114475142,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514778003155252,cubicle41298,11.0,b,,True,cubicle41298,11.0,b,,True,152.914573,-31.4669832,,POINT (152.914573 -31.4669832)
6.748958317827161e-12,cable2769156,,764,1041,0.059530320500000004,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543834166161,node67195581,11.0,b,,True,node67195581,11.0,b,,True,152.906686,-31.4663487,,POINT (152.906686 -31.4663487)
1.1330503629158229e-05,cable1141727,,764,336,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543834166161,node67195581,11.0,b,,True,node67195581,11.0,b,,True,152.906686,-31.4663487,,POINT (152.906686 -31.4663487)
0.00012194955868711471,simulated23015020_203086,,587,423,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885589424281237,cn-simulated23015020_203086-t1,11.0,b,,True,cn-simulated23015020_203086-t1,11.0,b,,True,152.895606,-31.4621773,,POINT (152.895606 -31.4621773)
5.7591872492358865e-06,cable3339031,,239,643,0.01349736,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.951477787259828,node35591462,11.0,b,,True,node35591462,11.0,b,,True,152.917556,-31.4679393,,POINT (152.917556 -31.4679393)
3.4555097349193916e-05,cable1155958,,239,2,0.0439668068,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.951477787259828,node35591462,11.0,b,,True,node35591462,11.0,b,,True,152.917556,-31.4679393,,POINT (152.917556 -31.4679393)
5.759192288024562e-06,cable3339032,,239,497,0.0132779893,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.951477787259828,node35591462,11.0,b,,True,node35591462,11.0,b,,True,152.917556,-31.4679393,,POINT (152.917556 -31.4679393)
5.7591904174473496e-06,cable3339092,,239,967,0.0239709162,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.951477787259828,node35591462,11.0,b,,True,node35591462,11.0,b,,True,152.917556,-31.4679393,,POINT (152.917556 -31.4679393)
7.332263715772118e-12,cable1192213,,127,711,0.0252937856,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772553422427,node69935273,11.0,b,,True,node69935273,11.0,b,,True,152.921634,-31.4729098,,POINT (152.921634 -31.4729098)
1.148217131513979e-05,cable1160143,,127,878,0.0211009576,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772553422427,node69935273,11.0,b,,True,node69935273,11.0,b,,True,152.921634,-31.4729098,,POINT (152.921634 -31.4729098)
1.1482187118834654e-05,cable1199729,,127,208,0.0222989465,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772553422427,node69935273,11.0,b,,True,node69935273,11.0,b,,True,152.921634,-31.4729098,,POINT (152.921634 -31.4729098)
5.7591917993188565e-06,cable3338184,,520,1237,0.015991154599999998,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777545481389,cubicle41409,11.0,b,,True,cubicle41409,11.0,b,,True,152.915314,-31.4686933,,POINT (152.915314 -31.4686933)
5.759189524277302e-06,cable3338182,,520,129,0.0135575686,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777545481389,cubicle41409,11.0,b,,True,cubicle41409,11.0,b,,True,152.915314,-31.4686933,,POINT (152.915314 -31.4686933)
0.00010197448045012559,geo_schematic_cable260721,,465,382,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672544007253034,node59740028,11.0,b,,True,node59740028,11.0,b,,True,152.906016,-31.4653159,,POINT (152.906016 -31.4653159)
5.759198624444349e-06,cable3338151,,571,1065,0.0110902121,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777485403487,cubicle36854,11.0,b,,True,cubicle36854,11.0,b,,True,152.917428,-31.4685248,,POINT (152.917428 -31.4685248)
5.759190417447348e-06,cable3338152,,571,598,0.0158291568,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777485403487,cubicle36854,11.0,b,,True,cubicle36854,11.0,b,,True,152.917428,-31.4685248,,POINT (152.917428 -31.4685248)
1.84928806753789e-11,cable3261195,,280,264,0.0726566057,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235095703364,node153774208,11.0,b,,True,node153774208,11.0,b,,True,152.920916,-31.4687574,,POINT (152.920916 -31.4687574)
0.0,cable4228694,,280,1075,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235095703364,node153774208,11.0,b,,True,node153774208,11.0,b,,True,152.920916,-31.4687574,,POINT (152.920916 -31.4687574)
5.580608469377249e-06,cable3338347,,280,380,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235095703364,node153774208,11.0,b,,True,node153774208,11.0,b,,True,152.920916,-31.4687574,,POINT (152.920916 -31.4687574)
5.58062161442809e-06,cable3338346,,280,52,0.0153193968,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235095703364,node153774208,11.0,b,,True,node153774208,11.0,b,,True,152.920916,-31.4687574,,POINT (152.920916 -31.4687574)
5.580615423751122e-06,cable3338348,,280,727,0.0137989584,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9819235095703364,node153774208,11.0,b,,True,node153774208,11.0,b,,True,152.920916,-31.4687574,,POINT (152.920916 -31.4687574)
0.00019519700557264465,cable2797797,,1022,832,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772470166302,cubicle48221,11.0,b,,True,cubicle48221,11.0,b,,True,152.921189,-31.4700518,,POINT (152.921189 -31.4700518)
0.0,busbar255620,,55,1223,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9989276280125998,node84230717,11.0,b,,True,node84230717,11.0,b,,True,152.903841,-31.4678917,,POINT (152.903841 -31.4678917)
0.0,busbar255624,,55,369,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9989276280125998,node84230717,11.0,b,,True,node84230717,11.0,b,,True,152.903841,-31.4678917,,POINT (152.903841 -31.4678917)
5.543161465170618e-06,cable3341640,,136,671,0.010083096599999999,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885588924837334,cubicle45569,11.0,b,,True,cubicle45569,11.0,b,,True,152.894141,-31.463231,,POINT (152.894141 -31.463231)
5.5431622154778125e-06,cable3341629,,136,966,0.022091595600000003,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885588924837334,cubicle45569,11.0,b,,True,cubicle45569,11.0,b,,True,152.894141,-31.463231,,POINT (152.894141 -31.463231)
1.727755874798445e-05,cable1245743,,109,180,0.0236699905,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777695838065,node71578941,11.0,b,,True,node71578941,11.0,b,,True,152.915213,-31.4657045,,POINT (152.915213 -31.4657045)
1.1518366375711598e-05,cable1216504,,109,393,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777695838065,node71578941,11.0,b,,True,node71578941,11.0,b,,True,152.915213,-31.4657045,,POINT (152.915213 -31.4657045)
2.8795923421612838e-05,cable1204134,,109,163,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777695838065,node71578941,11.0,b,,True,node71578941,11.0,b,,True,152.915213,-31.4657045,,POINT (152.915213 -31.4657045)
1.1330482321668973e-05,cable1141577,,374,477,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543743743574,node67195290,11.0,b,,True,node67195290,11.0,b,,True,152.905412,-31.465996,,POINT (152.905412 -31.465996)
2.2660983968355887e-05,cable1138762,,374,408,0.03641241,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543743743574,node67195290,11.0,b,,True,node67195290,11.0,b,,True,152.905412,-31.465996,,POINT (152.905412 -31.465996)
5.543161465170619e-06,simulated71243238_1841189,,342,700,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885589364043817,node71243238,11.0,b,,True,node71243238,11.0,b,,True,152.895613,-31.4621762,,POINT (152.895613 -31.4621762)
0.00012194952694757941,cable3977065,,342,423,0.0151934883,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885589364043817,node71243238,11.0,b,,True,node71243238,11.0,b,,True,152.895613,-31.4621762,,POINT (152.895613 -31.4621762)
5.7591917993188565e-06,cable3338953,,555,77,0.012670572,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777581107625,cubicle45831,11.0,b,,True,cubicle45831,11.0,b,,True,152.915759,-31.4663986,,POINT (152.915759 -31.4663986)
5.759191799318856e-06,cable3338952,,555,1001,0.015270430100000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777581107625,cubicle45831,11.0,b,,True,cubicle45831,11.0,b,,True,152.915759,-31.4663986,,POINT (152.915759 -31.4663986)
4.9888463316277034e-05,cable2698390,,334,1169,0.0432824691,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885589028034971,node67830826,11.0,b,,True,node67830826,11.0,b,,True,152.894307,-31.4624946,,POINT (152.894307 -31.4624946)
5.5431553124164304e-06,cable1138336,,334,1008,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885589028034971,node67830826,11.0,b,,True,node67830826,11.0,b,,True,152.894307,-31.4624946,,POINT (152.894307 -31.4624946)
1.728231131623512e-11,cable2777151,,334,549,0.0286243864,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885589028034971,node67830826,11.0,b,,True,node67830826,11.0,b,,True,152.894307,-31.4624946,,POINT (152.894307 -31.4624946)
5.245579282574707e-07,simulated23398575_99463,,859,765,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9995537610159566,node23398575,11.0,b,,True,node23398575,11.0,b,,True,152.896801,-31.4645406,,POINT (152.896801 -31.4645406)
0.0022648202235456233,cable3604370,,859,460,0.227717102,0.1443,0.3363,0.001,0.0,1000.0,1.0,1,,True,0.9995537610159566,node23398575,11.0,b,,True,node23398575,11.0,b,,True,152.896801,-31.4645406,,POINT (152.896801 -31.4645406)
5.74109418137737e-06,cable3338328,,142,693,0.0236694827,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772129426728,node61288125,11.0,b,,True,node61288125,11.0,b,,True,152.922703,-31.4697205,,POINT (152.922703 -31.4697205)
5.74108925877382e-06,cable2727646,,142,850,0.015217123300000001,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772129426728,node61288125,11.0,b,,True,node61288125,11.0,b,,True,152.922703,-31.4697205,,POINT (152.922703 -31.4697205)
1.7223261609814338e-05,cable2727647,,142,511,0.0467464235,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772129426728,node61288125,11.0,b,,True,node61288125,11.0,b,,True,152.922703,-31.4697205,,POINT (152.922703 -31.4697205)
5.741098740992851e-06,cable2727648,,142,914,0.0136639032,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544772129426728,node61288125,11.0,b,,True,node61288125,11.0,b,,True,152.922703,-31.4697205,,POINT (152.922703 -31.4697205)
5.6626170460536545e-06,cable3338853,,139,704,0.0153142287,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038308639947,node35592335,11.0,b,,True,node35592335,11.0,b,,True,152.911573,-31.4662722,,POINT (152.911573 -31.4662722)
2.265047940053245e-05,cable2125738,,139,295,0.0424966009,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038308639947,node35592335,11.0,b,,True,node35592335,11.0,b,,True,152.911573,-31.4662722,,POINT (152.911573 -31.4662722)
5.662610151511947e-06,cable3338854,,139,1250,0.0129503562,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038308639947,node35592335,11.0,b,,True,node35592335,11.0,b,,True,152.911573,-31.4662722,,POINT (152.911573 -31.4662722)
0.0001019744964769003,cable2863427,,382,8,0.0543997423,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543987259508,node101117485,11.0,b,,True,node101117485,11.0,b,,True,152.906107,-31.4652595,,POINT (152.906107 -31.4652595)
0.0,geo_schematic_cable1777,,382,270,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543987259508,node101117485,11.0,b,,True,node101117485,11.0,b,,True,152.906107,-31.4652595,,POINT (152.906107 -31.4652595)
0.00012056288080460634,geo_schematic_cable332945,,523,133,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544773084685056,node58449853,11.0,b,,True,node58449853,11.0,b,,True,152.920933,-31.4708567,,POINT (152.920933 -31.4708567)
1.108631096240914e-05,cable1246061,,301,977,0.0396920106,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885589058651929,cubicle42166,11.0,b,,True,cubicle42166,11.0,b,,True,152.894481,-31.4625961,,POINT (152.894481 -31.4625961)
5.5431553124164304e-06,cable3341619,,301,615,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9885589058651929,cubicle42166,11.0,b,,True,cubicle42166,11.0,b,,True,152.894481,-31.4625961,,POINT (152.894481 -31.4625961)
1.1482171678122388e-05,cable1189013,,392,377,0.0196441469,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544773147719838,node69935742,11.0,b,,True,node69935742,11.0,b,,True,152.920937,-31.4708676,,POINT (152.920937 -31.4708676)
5.741087129045395e-05,cable2797791,,392,757,0.019220183,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9544773147719838,node69935742,11.0,b,,True,node69935742,11.0,b,,True,152.920937,-31.4708676,,POINT (152.920937 -31.4708676)
1.5457769164566238e-11,geo_schematic_cable25609,,402,714,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9995039640278316,cn-geo_schematic_cable25609-t1,11.0,b,,True,cn-geo_schematic_cable25609-t1,11.0,b,,True,152.895621,-31.4649457,,POINT (152.895621 -31.4649457)
1.6987869763580763e-05,cable1246456,,21,150,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9677038194103643,node69876775,11.0,b,,True,node69876775,11.0,b,,True,152.910993,-31.4673792,,POINT (152.910993 -31.4673792)
5.7591859516061014e-06,cable3338183,,573,743,0.010319131,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777538710351,cubicle36860,11.0,b,,True,cubicle36860,11.0,b,,True,152.915222,-31.4689497,,POINT (152.915222 -31.4689497)
5.759186600418825e-06,cable3338992,,308,957,0.0458869556,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777621170907,cubicle39034,11.0,b,,True,cubicle39034,11.0,b,,True,152.915935,-31.4666343,,POINT (152.915935 -31.4666343)
5.759176851435624e-06,cable3338990,,308,856,0.0110871279,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777621170907,cubicle39034,11.0,b,,True,cubicle39034,11.0,b,,True,152.915935,-31.4666343,,POINT (152.915935 -31.4666343)
1.1330487546704348e-05,cable1218154,,408,566,0.0174050868,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543727565526,node67195325,11.0,b,,True,node67195325,11.0,b,,True,152.905371,-31.4659769,,POINT (152.905371 -31.4659769)
1.1330513226470836e-05,cable1221165,,408,583,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9672543727565526,node67195325,11.0,b,,True,node67195325,11.0,b,,True,152.905371,-31.4659769,,POINT (152.905371 -31.4659769)
8.638790462306237e-05,cable1136753,,753,37,0.0703794618,0.001,0.001,0.001,0.0,1000.0,1.0,1,,True,0.9514777279680766,node71578321,11.0,b,,True,node71578321,11.0,b,,True,152.913189,-31.4662487,,POINT (152.913189 -31.4662487)
