loading_percent,name,std_type,from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,c_nf_per_km,g_us_per_km,max_i_ka,df,type
0.00017329768169477264,cable1210504,,1129,135,0.015523881100000001,0.869,0.124,0.001,0.0,1000.0,1.0,
0.00012056287593504664,geo_schematic_cable22428,,159,1234,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
8.497880247206227e-05,cable2768850,,820,389,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
2.83131034611168e-05,cable2788553,,680,282,0.022918291799999997,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741092937461638e-06,cable3336362,,157,428,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662619978770921e-06,cable1205168,,777,766,0.017895085900000003,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662623108774093e-06,cable3338853,,514,593,0.0153142287,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741087310535607e-05,cable1191230,,972,127,0.0245166655,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518374666967729e-05,cable1173198,,13,285,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00012942363189783789,cable3295683,,200,386,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,cable1197187,,326,672,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759185951606101e-06,cable3338204,,180,87,0.0106092309,0.001,0.001,0.001,0.0,1000.0,1.0,
2.303673747000677e-05,cable1170760,,684,154,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.244484182446226e-07,cable1194624,,746,524,0.0842137697,0.258,0.3596,0.001,0.0,1000.0,1.0,
5.759192288024561e-06,cable3338862,,28,1101,0.0119455536,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0001205628913757594,geo_schematic_cable22430,,956,1206,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.7591870470029265e-06,cable3338909,,358,635,0.030056525,0.001,0.001,0.001,0.0,1000.0,1.0,
3.399149013680668e-05,cable3338641,,330,455,0.0382279661,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,cable1225063,,539,43,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.580627025187544e-06,cable2187620,,83,56,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0003292045789958967,cable3154115,,247,574,0.12231837699999999,0.2077,0.1006,0.001,0.0,1000.0,1.0,
5.759192288024562e-06,cable3338203,,333,726,0.010942447899999999,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0022528956929409945,cable1218152,,402,653,0.0634396466,0.1443,0.3363,0.001,0.0,1000.0,1.0,
5.74108381822616e-06,cable2729610,,205,1114,0.0128098639,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1325232033895764e-05,cable1173102,,282,348,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
,cable1508081,,840,223,0.0603513334,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662631864255055e-06,cable3338214,,556,538,0.0107238878,0.001,0.001,0.001,0.0,1000.0,1.0,
2.296435560969369e-05,cable1121279,,994,1023,0.0393975605,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0001209429828829331,cable2798317,,360,686,0.060402873,0.001,0.001,0.001,0.0,1000.0,1.0,
2.3036756150658724e-05,cable1173614,,22,326,0.0381363615,0.001,0.001,0.001,0.0,1000.0,1.0,
5.74109418137737e-06,cable3336380,,112,359,0.0170053917,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759185951606099e-06,cable3338182,,319,870,0.0135575686,0.001,0.001,0.001,0.0,1000.0,1.0,
5.580611567422174e-06,cable2187598,,281,1032,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00017329767753405934,simulated23176244_40735,,679,977,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662628536958945e-06,cable3338251,,601,728,0.0108518926,0.001,0.001,0.001,0.0,1000.0,1.0,
2.2964342475313715e-05,cable1194752,,438,539,0.0409344169,0.001,0.001,0.001,0.0,1000.0,1.0,
1.722325881205389e-05,cable2727647,,625,560,0.0467464235,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759192288024561e-06,cable3338944,,659,511,0.0115655531,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662628536958946e-06,cable3338259,,925,365,0.0126305592,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00044810860955116097,busbar83730,,836,71,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759190215213462e-06,cable3338992,,1204,844,0.0458869556,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759185462897782e-06,cable3338869,,692,468,0.0180284993,0.001,0.001,0.001,0.0,1000.0,1.0,
9.214700170889085e-05,cable1199706,,20,305,0.0383678653,0.001,0.001,0.001,0.0,1000.0,1.0,
2.7651698105976187e-11,simulated23058287_112903,,334,137,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
2.2661019375840625e-05,cable1192366,,164,55,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759192288024562e-06,cable3338201,,629,76,0.0119237902,0.001,0.001,0.001,0.0,1000.0,1.0,
4.301112703965892e-05,cable1144520,,147,329,0.0198990705,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1330509872572423e-05,cable1178431,,782,138,0.0164980907,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0022651446328742814,cable1228539,,1145,304,0.221573442,0.1443,0.3363,0.001,0.0,1000.0,1.0,
0.0022416151414798254,cable1169914,,565,247,0.0926866005,0.1443,0.3363,0.001,0.0,1000.0,1.0,
1.14821760827839e-05,cable3834169,,124,224,0.020098601299999998,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00048137938198994205,simulated23378216_40739,,649,882,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0003288860958523019,busbar85071,,1107,1150,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741094181377372e-06,cable3336387,,39,929,0.014710587,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,busbar355171,,725,1076,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0001219494391581041,cable3977065,,25,191,0.0151934883,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0006212811018210022,cable3397178,,430,287,0.10182783100000001,0.1443,0.3363,0.001,0.0,1000.0,1.0,
5.665252018250194e-06,cable3338665,,476,65,0.011447495200000001,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,geo_schematic_cable36513,,442,930,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.245078659240655e-07,busbar87096,,1134,551,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759189524277302e-06,cable3339671,,852,1181,0.028789972,0.001,0.001,0.001,0.0,1000.0,1.0,
9.776351621029488e-12,geo_schematic_cable34388,,369,786,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,simulated23030576_100934,,205,880,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759189524277301e-06,cable3338948,,676,1250,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00019005311786564441,geo_schematic_cable65502,,427,301,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665264543114961e-06,cable1193659,,400,1037,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.580620839915738e-06,cable3771699,,526,550,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665249517085551e-06,cable3338684,,487,1202,0.0172663043,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759189524277302e-06,cable3338919,,325,342,0.012124437500000002,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00019819165607148128,geo_schematic_cable27948,,804,292,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759183676563273e-06,cable3339041,,706,637,0.0210723715,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518375796114564e-05,cable2766728,,620,391,0.0195210458,0.001,0.001,0.001,0.0,1000.0,1.0,
7.348539570906137e-11,cable1508102,,1148,592,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,busbar254955,,118,1231,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0022651446171821454,cable1235105,,266,1051,0.0636448308,0.1443,0.3363,0.001,0.0,1000.0,1.0,
,cable1508059,,69,32,0.0175787586,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1330519488901223e-05,cable1220079,,543,269,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741092419513158e-06,cable3336388,,192,1205,0.0144563485,0.001,0.001,0.001,0.0,1000.0,1.0,
8.822744460352747e-06,cable1172443,,58,147,0.019575365600000002,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1482162195904691e-05,cable1155085,,539,173,0.0192030131,0.001,0.001,0.001,0.0,1000.0,1.0,
1.151838587367937e-05,cable1116378,,852,131,0.013840493399999999,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00010197450470423116,cable2863423,,1064,525,0.0194272705,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665248683365867e-06,cable3338467,,250,1166,0.0114707563,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741090139704919e-06,cable3336742,,535,1191,0.011609467,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00048137938160131195,cable1237990,,948,214,0.0785838057,1.2022,0.127,0.001,0.0,1000.0,1.0,
5.741096461185044e-06,cable3336713,,1039,515,0.0120169753,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662625604244002e-06,cable3338258,,925,1211,0.0124203235,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00044780489285193,geo_schematic_cable22426,,971,597,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665252648299393e-06,cable3338680,,1142,1068,0.0169608649,0.001,0.001,0.001,0.0,1000.0,1.0,
5.7410924195131585e-06,cable3336402,,245,443,0.0157752696,0.001,0.001,0.001,0.0,1000.0,1.0,
1.3825849052988097e-11,geo_schematic_cable36512,,544,442,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
9.776351621029488e-12,cable1508103,,75,218,0.051138413300000005,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1482188880697613e-05,cable1163224,,740,577,0.0178105655,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1161232396519887e-05,cable2972151,,381,526,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759189524277302e-06,cable3338141,,188,255,0.011835209900000001,0.001,0.001,0.001,0.0,1000.0,1.0,
5.543161465170618e-06,cable3341614,,924,600,0.011868963100000001,0.001,0.001,0.001,0.0,1000.0,1.0,
5.580614654645639e-06,cable3806606,,453,433,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.6626193442344685e-06,cable3338212,,344,805,0.010792804500000001,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518384491807183e-05,cable1151879,,709,181,0.016596330300000003,0.001,0.001,0.001,0.0,1000.0,1.0,
5.580620839915739e-06,cable3771840,,531,1127,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759192119585796e-06,cable1144167,,242,341,0.014026399299999999,0.001,0.001,0.001,0.0,1000.0,1.0,
5.5431553124164304e-06,simulated71243238_1841189,,25,1117,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.698787158184156e-05,cable1246455,,594,344,0.0179287538,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0003285844612097774,geo_schematic_cable14112,,47,19,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,busbar254942,,432,279,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741096461185043e-06,cable3336324,,441,745,0.012732307799999999,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518379048554604e-05,cable1153933,,1108,643,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759192288024562e-06,cable3338178,,744,436,0.0104713669,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00032920458301604943,busbar355172,,323,770,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.6652549457927425e-06,cable3338469,,703,536,0.012882055199999999,0.001,0.001,0.001,0.0,1000.0,1.0,
1.9552703242058977e-11,geo_schematic_cable25611,,91,182,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.240456054079485e-07,busbar355177,,566,602,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.6626153824078225e-06,cable3339126,,86,274,0.0132490388,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665254945792743e-06,cable3338466,,768,278,0.0111225071,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,cable1158056,,24,1185,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,cable1174763,,360,1238,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.244705553016698e-07,simulated23232416_101377,,524,451,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.75918042411247e-06,cable3338900,,96,1245,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759188184523916e-06,cable3338917,,906,1012,0.0419823,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00012942362474741787,cable3261193,,8,1141,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
,cable1148501,,858,527,0.0503241503,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1482173335974029e-05,cable3834167,,23,860,0.0323784072,0.001,0.001,0.001,0.0,1000.0,1.0,
1.148218292220653e-05,cable1199729,,1023,760,0.0222989465,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1482177428620747e-05,cable2797792,,23,957,0.0381854285,0.001,0.001,0.001,0.0,1000.0,1.0,
1.151837271213277e-05,cable1246306,,243,656,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0003288860711453954,busbar355170,,725,1177,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.543146008132191e-06,cable3341640,,1056,1158,0.010083096599999999,0.001,0.001,0.001,0.0,1000.0,1.0,
5.58062623987014e-06,cable1184547,,757,238,0.0240833279,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759192288024562e-06,cable3338179,,744,331,0.0121704442,0.001,0.001,0.001,0.0,1000.0,1.0,
1.9552703242058977e-11,busbar254547,,657,327,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518390019301161e-05,cable1193140,,125,914,0.0231081109,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,busbar255620,,670,847,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759186760537012e-06,cable3338181,,903,106,0.010319559099999999,0.001,0.001,0.001,0.0,1000.0,1.0,
5.543161465170618e-06,cable3341612,,772,801,0.0129543014,0.001,0.001,0.001,0.0,1000.0,1.0,
5.245808580214954e-07,simulated23398576_173091586,,502,900,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
2.8313119068447388e-05,cable1178387,,93,379,0.015782980500000002,0.001,0.001,0.001,0.0,1000.0,1.0,
2.265046188555107e-05,cable1132121,,85,307,0.053109233500000005,0.001,0.001,0.001,0.0,1000.0,1.0,
6.335107461359929e-05,cable1113832,,920,225,0.0273267605,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00048107498397668703,geo_schematic_cable14330,,1095,363,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,geo_schematic_cable380329,,105,975,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0003288861108771862,busbar85067,,1239,280,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759185951606101e-06,cable3338173,,16,481,0.0115487932,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662625604244002e-06,cable1219825,,85,559,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518370032627634e-05,cable1173898,,533,276,0.0205341883,0.001,0.001,0.001,0.0,1000.0,1.0,
2.7651698105976193e-11,busbar251715,,1106,660,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
3.0915538329132475e-11,geo_schematic_cable25609,,866,742,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00017569934716310935,geo_schematic_cable235943,,8,144,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,geo_schematic_cable36501,,161,846,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518379537258176e-05,cable1136312,,685,378,0.0220500808,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759189524277301e-06,cable3338185,,874,901,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
,cable1508057,,248,69,0.0497932772,0.001,0.001,0.001,0.0,1000.0,1.0,
1.6629472915463235e-05,cable1189613,,92,1160,0.0166409524,0.001,0.001,0.001,0.0,1000.0,1.0,
5.7591831878558e-06,cable1208340,,117,325,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665255779513613e-06,cable1153989,,400,1089,0.0172611847,0.001,0.001,0.001,0.0,1000.0,1.0,
4.532202848621475e-05,cable1143314,,541,186,0.024559668899999998,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,busbar251725,,1119,845,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
7.361404127857591e-05,cable1134162,,680,61,0.0533777681,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665252018250197e-06,cable3338647,,942,606,0.010755098999999999,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759183187855799e-06,cable3338950,,70,371,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,cable3246217,,644,1171,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.7591831878558e-06,cable3338865,,732,1028,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1325242015766713e-05,cable1132426,,239,383,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1285699200585915e-05,cable1108327,,653,1237,0.530241357,0.5789,0.385,0.001,0.0,1000.0,1.0,
5.759187249235886e-06,cable3338908,,472,312,0.0142718578,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518370841559743e-05,cable1112530,,234,620,0.0250613649,0.001,0.001,0.001,0.0,1000.0,1.0,
1.7277557939079094e-05,cable3339047,,305,183,0.0216386164,0.001,0.001,0.001,0.0,1000.0,1.0,
7.821081296823591e-11,simulated23378215_187645,,287,1026,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759189524277301e-06,cable2767001,,341,611,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665252018250194e-06,cable3338746,,830,940,0.0120867989,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759187737939903e-06,cable3339093,,852,652,0.0159909276,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1086312463022987e-05,cable1246061,,1160,364,0.0396920106,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00012457764491845605,geo_schematic_cable27950,,569,734,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00030523689358852497,geo_schematic_cable235928,,1224,1175,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741090139704919e-06,cable3336356,,437,661,0.012247079,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00025260787256453643,geo_schematic_cable22431,,167,1006,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0003288860744919588,busbar355178,,566,295,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.74108604603357e-06,cable1112891,,57,372,0.0547637935,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662622474239045e-06,cable3338855,,370,848,0.0302000492,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00015243554819107844,cable2845348,,253,706,0.0549934077,0.001,0.001,0.001,0.0,1000.0,1.0,
3.185876224332212e-05,geo_schematic_cable14331,,893,508,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.6741899598924058e-05,simulated22959534_100929,,504,887,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0003288861079576065,simulated67195932_24046367,,983,534,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759183187855799e-06,cable3338951,,393,1090,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.6741885684775826e-05,cable3304342,,246,37,0.029660578,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,geo_schematic_cable380328,,573,1219,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.465146699140549e-12,cable1192213,,1023,628,0.0252937856,0.001,0.001,0.001,0.0,1000.0,1.0,
5.4890342899630016e-06,cable3341083,,244,617,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0001004511627263002,geo_schematic_cable60887,,439,178,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0022532198413303998,cable3604374,,464,779,0.0560553003,0.123,0.077,0.001,0.0,1000.0,1.0,
5.741092937461637e-06,cable3336327,,53,350,0.0121695972,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1325227634812329e-05,cable1164554,,731,128,0.0172077435,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662619344234469e-06,cable3338215,,374,953,0.013657345599999999,0.001,0.001,0.001,0.0,1000.0,1.0,
5.5806239271426374e-06,cable1194928,,466,689,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662616016947883e-06,cable1215895,,594,1057,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759185951606101e-06,cable3338939,,650,1060,0.0114475142,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662617680589309e-06,cable3338280,,348,949,0.0145727871,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759191799318855e-06,cable3339048,,322,1214,0.0189127074,0.001,0.001,0.001,0.0,1000.0,1.0,
2.879595811181099e-05,cable1178131,,533,425,0.0312076134,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1161231627415341e-05,cable2972150,,175,531,0.0177728547,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662622276952655e-06,cable3339098,,2,1097,0.0126412368,0.001,0.001,0.001,0.0,1000.0,1.0,
5.580623152633816e-06,cable2729612,,238,453,0.0261452661,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662622276952655e-06,cable3338252,,601,877,0.0124592933,0.001,0.001,0.001,0.0,1000.0,1.0,
4.988841897063355e-05,geo_schematic_cable61754,,941,211,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00010197447548593502,geo_schematic_cable14578,,1149,217,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759183676563274e-06,cable3338934,,632,800,0.0129034876,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00012457763865844943,geo_schematic_cable134847,,734,72,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00030523689992494404,geo_schematic_cable235942,,8,1249,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759191799318856e-06,cable3338911,,179,518,0.0266993644,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759189524277302e-06,cable3338180,,903,351,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759182539041911e-06,cable3338957,,62,296,0.026975281,0.001,0.001,0.001,0.0,1000.0,1.0,
5.543155788842306e-05,cable1106907,,92,289,0.0331635644,0.001,0.001,0.001,0.0,1000.0,1.0,
3.1858765033468066e-05,geo_schematic_cable1858,,563,163,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.7410933004448115e-06,cable3338327,,560,856,0.0287025963,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00010197449703371289,cable2863427,,736,1064,0.0543997423,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759192288024562e-06,cable3339037,,305,130,0.0114257019,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1325243186187202e-05,cable3338857,,21,256,0.0460581891,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759195860700131e-06,cable3338943,,643,700,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759187249235886e-06,cable1132082,,360,676,0.0182400905,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665252018250195e-06,cable3338748,,267,297,0.0115025747,0.001,0.001,0.001,0.0,1000.0,1.0,
5.543156062722301e-06,cable3341629,,1056,1162,0.022091595600000003,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759183187855799e-06,cable3338157,,309,862,0.011445618599999999,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1330494439184216e-05,cable1184230,,186,703,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1330524917609142e-05,cable1171182,,829,233,0.0176274108,0.001,0.001,0.001,0.0,1000.0,1.0,
5.543167617926598e-06,cable3341622,,1118,735,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.2220439526286859e-11,cable2777151,,289,570,0.0286243864,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665252018250194e-06,cable3977132,,308,869,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.7410867611764755e-05,simulated22958791_144043,,553,57,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00014156548959931993,cable2788550,,678,375,0.018688386300000002,0.001,0.001,0.001,0.0,1000.0,1.0,
3.455514713899937e-05,cable2767005,,225,284,0.017752293699999998,0.001,0.001,0.001,0.0,1000.0,1.0,
3.906432845562893e-05,cable2970008,,271,175,0.0281128502,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759188631108154e-06,cable3338922,,398,655,0.0448542001,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665258280681823e-06,cable3338648,,95,1225,0.010910294800000001,0.001,0.001,0.001,0.0,1000.0,1.0,
5.543152160888084e-06,cable3341615,,924,547,0.0125079259,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665252018250193e-06,cable3338477,,377,447,0.0122413386,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0,geo_schematic_cable1790,,1014,718,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.580617741875961e-06,cable3338320,,741,863,0.011982222399999999,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759192288024562e-06,cable1170919,,425,604,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00032920458301604943,simulated69876550_161553384,,574,323,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.759185951606101e-06,cable3338958,,62,1200,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.244988204835706e-07,cable1155376,,886,802,0.12284379599999999,0.1274,0.093,0.001,0.0,1000.0,1.0,
,cable1508080,,821,268,0.0296543955,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00032888608410466726,busbar355167,,295,873,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
5.741086989157386e-05,cable2797791,,42,36,0.019220183,0.001,0.001,0.001,0.0,1000.0,1.0,
1.4664527431544236e-11,cable1508110,,674,416,0.0443029076,0.001,0.001,0.001,0.0,1000.0,1.0,
5.6652361585166465e-06,cable3338474,,233,88,0.0124787873,0.001,0.001,0.001,0.0,1000.0,1.0,
5.7591831878558e-06,cable3338991,,622,1007,0.0116562644,0.001,0.001,0.001,0.0,1000.0,1.0,
1.132525081391122e-05,cable1123105,,7,542,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1482168154401327e-05,cable1189721,,153,463,0.0181878867,0.001,0.001,0.001,0.0,1000.0,1.0,
0.0002526078736269578,cable3768146,,1018,740,0.0331595847,0.001,0.001,0.001,0.0,1000.0,1.0,
5.662621642415404e-06,cable3338222,,7,399,0.0463008648,0.001,0.001,0.001,0.0,1000.0,1.0,
1.1518367268880329e-05,cable1112282,,833,168,0.0188514001,0.001,0.001,0.001,0.0,1000.0,1.0,
5.665248683365866e-06,cable3338741,,264,197,0.0112231522,0.001,0.001,0.001,0.0,1000.0,1.0,
0.00012457763865844943,geo_schematic_cable27947,,804,1015,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
1.3825849052988097e-11,simulated35224015_84230727,,698,177,0.01,0.001,0.001,0.001,0.0,1000.0,1.0,
